Time(year-month-day h:m:s);Total solar irradiance (W/m2);Direct normal irradiance (W/m2);Global horizontal irradiance (W/m2);Air temperature  (°C) ;Atmosphere (hpa);Relative humidity (%);Power (MW);;
2020-10-10 17:45:00;129,50 ;90,60 ;88,40 ;24,32 ;830,10 ;67,02 ;4,67 ;;
2020-10-10 18:00:00;118,67 ;62,40 ;70,60 ;23,83 ;830,25 ;68,68 ;3,43 ;;
2020-10-10 18:15:00;158,50 ;42,20 ;91,10 ;24,09 ;830,30 ;67,09 ;2,95 ;;
2020-10-10 18:30:00;30,40 ;5,00 ;16,80 ;23,86 ;830,30 ;67,56 ;0,45 ;;
2020-10-10 18:45:00;1,87 ;0,27 ;0,07 ;23,31 ;830,21 ;68,94 ;0,00 ;;
2020-10-10 19:00:00;0,00 ;0,00 ;0,00 ;23,16 ;830,26 ;68,59 ;0,00 ;;
2020-10-10 19:15:00;0,00 ;0,00 ;0,00 ;22,91 ;830,40 ;69,36 ;0,00 ;;
2020-10-10 19:30:00;0,00 ;0,00 ;0,00 ;22,73 ;830,37 ;69,73 ;0,00 ;;
2020-10-10 19:45:00;0,00 ;0,00 ;0,00 ;22,74 ;830,30 ;68,98 ;0,00 ;;
2020-10-10 20:00:00;0,00 ;0,00 ;0,00 ;22,90 ;830,33 ;68,12 ;0,00 ;;
2020-10-10 20:15:00;0,00 ;0,00 ;0,00 ;23,07 ;830,53 ;67,15 ;0,00 ;;
2020-10-10 20:30:00;0,00 ;0,00 ;0,00 ;22,80 ;830,73 ;68,29 ;0,00 ;;
2020-10-10 20:45:00;0,00 ;0,00 ;0,00 ;22,89 ;830,91 ;67,68 ;0,00 ;;
2020-10-10 21:00:00;0,00 ;0,00 ;0,00 ;22,87 ;831,02 ;67,73 ;0,00 ;;
2020-10-10 21:15:00;0,00 ;0,00 ;0,00 ;22,89 ;831,21 ;67,25 ;0,00 ;;
2020-10-10 21:30:00;0,00 ;0,00 ;0,00 ;22,98 ;831,36 ;66,71 ;0,00 ;;
2020-10-10 21:45:00;0,00 ;0,00 ;0,00 ;22,89 ;831,43 ;66,81 ;0,00 ;;
2020-10-10 22:00:00;0,00 ;0,00 ;0,00 ;22,80 ;831,53 ;66,92 ;0,00 ;;
2020-10-10 22:15:00;0,00 ;0,00 ;0,00 ;22,98 ;831,60 ;66,08 ;0,00 ;;
2020-10-10 22:30:00;0,00 ;0,00 ;0,00 ;22,80 ;831,57 ;66,70 ;0,00 ;;
2020-10-10 22:45:00;0,00 ;0,00 ;0,00 ;22,52 ;831,50 ;67,56 ;0,00 ;;
2020-10-10 23:00:00;0,00 ;0,00 ;0,00 ;22,30 ;831,50 ;68,21 ;0,00 ;;
2020-10-10 23:15:00;0,00 ;0,00 ;0,00 ;22,42 ;831,48 ;67,51 ;0,00 ;;
2020-10-10 23:30:00;0,00 ;0,00 ;0,00 ;22,27 ;831,35 ;68,14 ;0,00 ;;
2020-10-10 23:45:00;0,00 ;0,00 ;0,00 ;22,14 ;831,46 ;68,84 ;0,00 ;;
2020-10-11 00:00:00;0,00 ;0,00 ;0,00 ;22,08 ;831,50 ;69,19 ;0,00 ;;
2020-10-11 00:15:00;0,00 ;0,00 ;0,00 ;21,98 ;831,42 ;69,74 ;0,00 ;;
2020-10-11 00:30:00;0,00 ;0,00 ;0,00 ;21,84 ;831,40 ;70,34 ;0,00 ;;
2020-10-11 00:45:00;0,00 ;0,00 ;0,00 ;21,92 ;831,29 ;69,87 ;0,00 ;;
2020-10-11 01:00:00;0,00 ;0,00 ;0,00 ;21,93 ;831,20 ;69,76 ;0,00 ;;
2020-10-11 01:15:00;0,00 ;0,00 ;0,00 ;21,88 ;831,13 ;70,33 ;0,00 ;;
2020-10-11 01:30:00;0,00 ;0,00 ;0,00 ;21,68 ;831,17 ;71,66 ;0,00 ;;
2020-10-11 01:45:00;0,00 ;0,00 ;0,00 ;21,42 ;831,10 ;72,28 ;0,00 ;;
2020-10-11 02:00:00;0,00 ;0,00 ;0,00 ;21,21 ;831,20 ;72,55 ;0,00 ;;
2020-10-11 02:15:00;0,00 ;0,00 ;0,00 ;21,07 ;831,03 ;72,93 ;0,00 ;;
2020-10-11 02:30:00;0,00 ;0,00 ;0,00 ;20,85 ;830,95 ;73,70 ;0,00 ;;
2020-10-11 02:45:00;0,00 ;0,00 ;0,00 ;20,77 ;830,82 ;73,98 ;0,00 ;;
2020-10-11 03:00:00;0,00 ;0,00 ;0,00 ;20,47 ;830,79 ;74,75 ;0,00 ;;
2020-10-11 03:15:00;0,00 ;0,00 ;0,00 ;20,40 ;830,70 ;74,96 ;0,00 ;;
2020-10-11 03:30:00;0,00 ;0,00 ;0,00 ;20,61 ;830,80 ;74,15 ;0,00 ;;
2020-10-11 03:45:00;0,00 ;0,00 ;0,00 ;20,51 ;830,78 ;74,73 ;0,00 ;;
2020-10-11 04:00:00;0,00 ;0,00 ;0,00 ;20,36 ;830,70 ;75,59 ;0,00 ;;
2020-10-11 04:15:00;0,00 ;0,00 ;0,00 ;20,32 ;830,78 ;75,55 ;0,00 ;;
2020-10-11 04:30:00;0,00 ;0,00 ;0,00 ;20,24 ;830,80 ;75,76 ;0,00 ;;
2020-10-11 04:45:00;0,00 ;0,00 ;0,00 ;20,15 ;830,78 ;75,50 ;0,00 ;;
2020-10-11 05:00:00;0,00 ;0,00 ;0,00 ;20,28 ;830,83 ;75,10 ;0,00 ;;
2020-10-11 05:15:00;0,00 ;0,00 ;0,00 ;20,63 ;830,82 ;73,84 ;0,00 ;;
2020-10-11 05:30:00;0,00 ;0,00 ;0,00 ;20,34 ;830,93 ;74,95 ;0,00 ;;
2020-10-11 05:45:00;0,00 ;0,00 ;0,00 ;20,36 ;831,00 ;75,13 ;0,00 ;;
2020-10-11 06:00:00;0,00 ;0,00 ;0,00 ;20,37 ;830,97 ;74,93 ;0,00 ;;
2020-10-11 06:15:00;0,00 ;0,00 ;0,00 ;20,32 ;830,90 ;75,16 ;0,00 ;;
2020-10-11 06:30:00;0,00 ;0,00 ;0,00 ;20,13 ;831,13 ;75,84 ;0,00 ;;
2020-10-11 06:45:00;0,00 ;0,00 ;0,00 ;19,94 ;831,12 ;76,54 ;0,00 ;;
2020-10-11 07:00:00;0,00 ;0,00 ;0,00 ;19,96 ;831,25 ;76,76 ;0,00 ;;
2020-10-11 07:15:00;0,00 ;0,00 ;0,00 ;19,86 ;831,30 ;77,16 ;0,00 ;;
2020-10-11 07:30:00;0,20 ;0,20 ;0,00 ;19,79 ;831,50 ;77,51 ;0,00 ;;
2020-10-11 07:45:00;6,40 ;2,80 ;4,20 ;19,86 ;831,44 ;77,38 ;0,30 ;;
2020-10-11 08:00:00;29,80 ;7,50 ;23,50 ;20,15 ;831,60 ;76,24 ;0,83 ;;
2020-10-11 08:15:00;37,40 ;8,60 ;30,00 ;20,30 ;831,60 ;75,58 ;1,23 ;;
2020-10-11 08:30:00;64,50 ;47,50 ;53,10 ;20,47 ;831,83 ;76,39 ;2,09 ;;
2020-10-11 08:45:00;118,50 ;86,90 ;82,80 ;20,71 ;831,90 ;75,44 ;3,59 ;;
2020-10-11 09:00:00;166,40 ;83,53 ;121,27 ;20,89 ;832,10 ;75,59 ;4,84 ;;
2020-10-11 09:15:00;168,30 ;71,90 ;118,40 ;20,65 ;832,26 ;76,61 ;5,09 ;;
2020-10-11 09:30:00;212,20 ;75,40 ;150,80 ;20,70 ;832,50 ;77,38 ;5,97 ;;
2020-10-11 09:45:00;254,90 ;58,00 ;188,80 ;20,67 ;832,50 ;77,42 ;8,69 ;;
2020-10-11 10:00:00;523,80 ;485,33 ;146,73 ;21,14 ;832,65 ;75,39 ;14,83 ;;
2020-10-11 10:15:00;614,10 ;702,90 ;79,90 ;22,12 ;832,62 ;72,28 ;15,15 ;;
2020-10-11 10:30:00;397,60 ;250,20 ;194,00 ;22,02 ;832,60 ;72,62 ;13,94 ;;
2020-10-11 10:45:00;433,70 ;486,00 ;61,20 ;22,33 ;832,62 ;71,05 ;13,72 ;;
2020-10-11 11:00:00;393,87 ;336,07 ;133,20 ;22,38 ;832,60 ;71,88 ;12,77 ;;
2020-10-11 11:15:00;425,50 ;475,70 ;61,80 ;22,92 ;832,52 ;69,62 ;14,44 ;;
2020-10-11 11:30:00;412,90 ;379,20 ;109,00 ;23,31 ;832,40 ;67,86 ;14,98 ;;
2020-10-11 11:45:00;665,73 ;618,53 ;91,20 ;24,00 ;832,29 ;65,86 ;20,35 ;;
2020-10-11 12:00:00;497,40 ;470,10 ;70,30 ;24,27 ;832,17 ;64,82 ;15,34 ;;
2020-10-11 12:15:00;343,93 ;92,07 ;245,73 ;23,84 ;831,91 ;65,68 ;11,77 ;;
2020-10-11 12:30:00;490,60 ;324,07 ;177,07 ;23,99 ;831,75 ;65,75 ;15,48 ;;
2020-10-11 12:45:00;438,70 ;322,60 ;128,70 ;24,16 ;831,54 ;64,54 ;14,11 ;;
2020-10-11 13:00:00;1213,50 ;890,10 ;139,00 ;24,88 ;831,27 ;63,17 ;21,36 ;;
2020-10-11 13:15:00;1193,60 ;868,80 ;137,40 ;26,08 ;831,08 ;59,64 ;23,66 ;;
2020-10-11 13:30:00;889,50 ;584,30 ;176,10 ;26,26 ;830,81 ;57,87 ;20,32 ;;
2020-10-11 13:45:00;990,80 ;666,80 ;152,50 ;25,83 ;830,44 ;58,78 ;20,40 ;;
2020-10-11 14:00:00;1152,80 ;825,40 ;131,40 ;26,64 ;830,19 ;57,11 ;23,11 ;;
2020-10-11 14:15:00;1132,80 ;826,50 ;125,00 ;26,96 ;829,78 ;55,51 ;25,30 ;;
2020-10-11 14:30:00;<NULL>;<NULL>;<NULL>;<NULL>;<NULL>;<NULL>;23,99 ;;
2020-10-11 14:45:00;1026,93 ;822,53 ;117,67 ;27,17 ;829,20 ;55,62 ;24,21 ;;
2020-10-11 15:00:00;1001,50 ;846,90 ;117,70 ;27,47 ;828,97 ;54,75 ;23,17 ;;
2020-10-11 15:15:00;731,20 ;604,30 ;115,50 ;28,24 ;828,82 ;53,18 ;14,01 ;;
2020-10-11 15:30:00;260,30 ;125,30 ;126,80 ;26,57 ;828,64 ;57,46 ;10,05 ;;
2020-10-11 15:45:00;215,80 ;56,80 ;140,10 ;26,18 ;828,50 ;57,90 ;14,86 ;;
2020-10-11 16:00:00;496,40 ;418,20 ;161,80 ;26,75 ;828,43 ;56,77 ;17,59 ;;
2020-10-11 16:15:00;525,60 ;490,00 ;143,40 ;26,88 ;828,38 ;59,04 ;18,09 ;;
2020-10-11 16:30:00;837,30 ;1049,60 ;103,30 ;28,06 ;828,31 ;53,61 ;18,41 ;;
2020-10-11 16:45:00;750,50 ;988,50 ;87,70 ;28,17 ;828,10 ;53,50 ;13,46 ;;
2020-10-11 17:00:00;195,60 ;66,40 ;130,93 ;25,97 ;828,14 ;59,71 ;5,54 ;;
2020-10-11 17:15:00;227,30 ;118,10 ;170,40 ;26,04 ;828,08 ;60,62 ;5,72 ;;
2020-10-11 17:30:00;86,80 ;46,50 ;58,50 ;25,53 ;828,20 ;60,83 ;2,25 ;;
2020-10-11 17:45:00;105,00 ;71,70 ;76,00 ;25,39 ;828,20 ;60,93 ;2,85 ;;
2020-10-11 18:00:00;75,67 ;68,13 ;56,27 ;25,12 ;828,25 ;62,18 ;2,03 ;;
2020-10-11 18:15:00;47,20 ;30,20 ;35,50 ;25,36 ;828,30 ;61,47 ;1,18 ;;
2020-10-11 18:30:00;24,40 ;5,10 ;16,70 ;25,87 ;828,30 ;59,77 ;0,58 ;;
2020-10-11 18:45:00;2,93 ;1,00 ;1,00 ;25,01 ;828,32 ;62,41 ;0,05 ;;
2020-10-11 19:00:00;0,00 ;0,00 ;0,00 ;24,54 ;828,40 ;64,35 ;0,00 ;;
2020-10-11 19:15:00;0,00 ;0,00 ;0,00 ;24,16 ;828,40 ;65,01 ;0,00 ;;
2020-10-11 19:30:00;0,00 ;0,00 ;0,00 ;24,16 ;828,40 ;65,02 ;0,00 ;;
2020-10-11 19:45:00;0,00 ;0,00 ;0,00 ;23,91 ;828,60 ;65,42 ;0,00 ;;
2020-10-11 20:00:00;0,00 ;0,00 ;0,00 ;23,80 ;828,70 ;65,66 ;0,00 ;;
2020-10-11 20:15:00;0,00 ;0,00 ;0,00 ;23,78 ;828,96 ;65,73 ;0,00 ;;
2020-10-11 20:30:00;0,00 ;0,00 ;0,00 ;23,83 ;829,06 ;65,35 ;0,00 ;;
2020-10-11 20:45:00;0,00 ;0,00 ;0,00 ;23,74 ;829,28 ;65,96 ;0,00 ;;
2020-10-11 21:00:00;0,00 ;0,00 ;0,00 ;23,86 ;829,50 ;66,26 ;0,00 ;;
2020-10-11 21:15:00;0,00 ;0,00 ;0,00 ;23,80 ;829,60 ;66,82 ;0,00 ;;
2020-10-11 21:30:00;0,00 ;0,00 ;0,00 ;23,63 ;829,91 ;67,24 ;0,00 ;;
2020-10-11 21:45:00;0,00 ;0,00 ;0,00 ;23,62 ;830,18 ;67,18 ;0,00 ;;
2020-10-11 22:00:00;0,00 ;0,00 ;0,00 ;23,40 ;830,50 ;68,04 ;0,00 ;;
2020-10-11 22:15:00;0,00 ;0,00 ;0,00 ;23,44 ;830,50 ;67,76 ;0,00 ;;
2020-10-11 22:30:00;0,00 ;0,00 ;0,00 ;23,21 ;830,60 ;68,90 ;0,00 ;;
2020-10-11 22:45:00;0,00 ;0,00 ;0,00 ;23,03 ;830,60 ;69,40 ;0,00 ;;
2020-10-11 23:00:00;0,00 ;0,00 ;0,00 ;23,07 ;830,65 ;68,89 ;0,00 ;;
2020-10-11 23:15:00;0,00 ;0,00 ;0,00 ;22,90 ;830,62 ;69,06 ;0,00 ;;
2020-10-11 23:30:00;0,00 ;0,00 ;0,00 ;22,88 ;830,73 ;68,73 ;0,00 ;;
2020-10-11 23:45:00;<NULL>;<NULL>;<NULL>;<NULL>;<NULL>;<NULL>;0,00 ;;
2020-10-12 00:00:00;0,00 ;0,00 ;0,00 ;22,77 ;830,85 ;68,59 ;0,00 ;;
2020-10-12 00:15:00;0,00 ;0,00 ;0,00 ;22,71 ;830,88 ;68,80 ;0,00 ;;
2020-10-12 00:30:00;0,00 ;0,00 ;0,00 ;22,72 ;830,84 ;68,23 ;0,00 ;;
2020-10-12 00:45:00;0,00 ;0,00 ;0,00 ;22,63 ;830,78 ;68,34 ;0,00 ;;
2020-10-12 01:00:00;0,00 ;0,00 ;0,00 ;22,72 ;830,80 ;67,40 ;0,00 ;;
2020-10-12 01:15:00;0,00 ;0,00 ;0,00 ;22,69 ;830,79 ;66,99 ;0,00 ;;
2020-10-12 01:30:00;0,00 ;0,00 ;0,00 ;22,75 ;830,73 ;66,36 ;0,00 ;;
2020-10-12 01:45:00;0,00 ;0,00 ;0,00 ;22,55 ;830,82 ;67,28 ;0,00 ;;
2020-10-12 02:00:00;0,00 ;0,00 ;0,00 ;22,46 ;830,87 ;67,46 ;0,00 ;;
2020-10-12 02:15:00;0,00 ;0,00 ;0,00 ;22,46 ;830,88 ;67,06 ;0,00 ;;
2020-10-12 02:30:00;0,00 ;0,00 ;0,00 ;22,33 ;830,80 ;67,54 ;0,00 ;;
2020-10-12 02:45:00;0,00 ;0,00 ;0,00 ;22,19 ;830,88 ;68,06 ;0,00 ;;
2020-10-12 03:00:00;0,00 ;0,00 ;0,00 ;22,33 ;830,80 ;67,25 ;0,00 ;;
2020-10-12 03:15:00;0,00 ;0,00 ;0,00 ;22,24 ;830,80 ;67,66 ;0,00 ;;
2020-10-12 03:30:00;0,00 ;0,00 ;0,00 ;22,05 ;830,67 ;68,50 ;0,00 ;;
2020-10-12 03:45:00;0,00 ;0,00 ;0,00 ;22,04 ;830,76 ;68,36 ;0,00 ;;
2020-10-12 04:00:00;0,00 ;0,00 ;0,00 ;22,00 ;830,70 ;68,04 ;0,00 ;;
2020-10-12 04:15:00;0,00 ;0,00 ;0,00 ;21,80 ;830,60 ;69,26 ;0,00 ;;
2020-10-12 04:30:00;0,00 ;0,00 ;0,00 ;21,77 ;830,50 ;68,70 ;0,00 ;;
2020-10-12 04:45:00;0,00 ;0,00 ;0,00 ;21,70 ;830,50 ;68,84 ;0,00 ;;
2020-10-12 05:00:00;0,00 ;0,00 ;0,00 ;21,69 ;830,53 ;68,65 ;0,00 ;;
2020-10-12 05:15:00;0,00 ;0,00 ;0,00 ;21,80 ;830,66 ;67,98 ;0,00 ;;
2020-10-12 05:30:00;0,00 ;0,00 ;0,00 ;21,72 ;830,60 ;67,68 ;0,00 ;;
2020-10-12 05:45:00;0,00 ;0,00 ;0,00 ;21,61 ;830,86 ;68,40 ;0,00 ;;
2020-10-12 06:00:00;0,00 ;0,00 ;0,00 ;21,54 ;830,83 ;68,46 ;0,00 ;;
2020-10-12 06:15:00;0,00 ;0,00 ;0,00 ;21,49 ;830,98 ;68,72 ;0,00 ;;
2020-10-12 06:30:00;0,00 ;0,00 ;0,00 ;21,30 ;831,00 ;69,62 ;0,00 ;;
2020-10-12 06:45:00;0,00 ;0,00 ;0,00 ;21,13 ;831,08 ;70,70 ;0,00 ;;
2020-10-12 07:00:00;0,00 ;0,00 ;0,00 ;21,00 ;831,26 ;71,02 ;0,00 ;;
2020-10-12 07:15:00;0,00 ;0,00 ;0,00 ;20,74 ;831,40 ;72,30 ;0,00 ;;
2020-10-12 07:30:00;1,73 ;0,80 ;0,33 ;20,29 ;831,45 ;74,70 ;0,00 ;;
2020-10-12 07:45:00;9,93 ;2,73 ;5,73 ;20,38 ;831,73 ;74,83 ;0,15 ;;
2020-10-12 08:00:00;23,80 ;5,00 ;16,80 ;20,26 ;831,97 ;75,64 ;0,77 ;;
2020-10-12 08:15:00;49,40 ;15,40 ;35,80 ;20,60 ;831,96 ;73,36 ;1,84 ;;
2020-10-12 08:30:00;68,40 ;44,50 ;50,20 ;20,60 ;832,06 ;75,56 ;1,74 ;;
2020-10-12 08:45:00;34,80 ;5,70 ;23,60 ;20,35 ;832,28 ;76,92 ;1,19 ;;
2020-10-12 09:00:00;51,60 ;11,27 ;37,93 ;20,20 ;832,61 ;78,32 ;1,56 ;;
2020-10-12 09:15:00;53,60 ;21,90 ;41,80 ;20,20 ;832,70 ;77,67 ;1,52 ;;
2020-10-12 09:30:00;48,80 ;15,50 ;37,60 ;20,26 ;833,07 ;76,59 ;1,73 ;;
2020-10-12 09:45:00;102,70 ;38,60 ;92,80 ;20,40 ;833,08 ;76,38 ;3,53 ;;
2020-10-12 10:00:00;116,60 ;35,80 ;98,40 ;20,94 ;833,26 ;75,43 ;4,28 ;;
2020-10-12 10:15:00;340,80 ;243,10 ;172,30 ;21,53 ;833,32 ;74,22 ;13,57 ;;
2020-10-12 10:30:00;534,27 ;494,93 ;133,00 ;22,39 ;833,30 ;71,15 ;15,32 ;;
2020-10-12 10:45:00;608,50 ;547,60 ;114,30 ;21,97 ;833,14 ;72,84 ;19,33 ;;
2020-10-12 11:00:00;924,00 ;878,10 ;115,90 ;22,93 ;833,20 ;69,51 ;21,15 ;;
2020-10-12 11:15:00;491,00 ;424,30 ;114,30 ;22,71 ;833,12 ;69,23 ;17,85 ;;
2020-10-12 11:30:00;797,00 ;748,20 ;105,53 ;23,58 ;832,89 ;66,47 ;18,63 ;;
2020-10-12 11:45:00;557,40 ;521,40 ;78,60 ;23,86 ;832,80 ;65,44 ;16,70 ;;
2020-10-12 12:00:00;925,60 ;845,40 ;119,53 ;23,97 ;832,75 ;64,77 ;16,26 ;;
2020-10-12 12:15:00;358,50 ;142,80 ;208,50 ;23,86 ;832,62 ;64,29 ;9,99 ;;
2020-10-12 12:30:00;258,11 ;64,00 ;216,89 ;23,44 ;832,48 ;65,71 ;8,05 ;;
2020-10-12 12:45:00;364,90 ;180,70 ;192,40 ;23,20 ;832,32 ;65,73 ;13,29 ;;
2020-10-12 13:00:00;625,30 ;558,90 ;85,10 ;24,38 ;832,14 ;62,51 ;15,38 ;;
2020-10-12 13:15:00;924,60 ;754,10 ;114,30 ;24,43 ;831,84 ;61,92 ;23,40 ;;
2020-10-12 13:30:00;1274,20 ;945,60 ;151,80 ;25,61 ;831,64 ;57,87 ;27,93 ;;
2020-10-12 13:45:00;790,30 ;613,40 ;104,00 ;25,65 ;831,42 ;58,00 ;19,85 ;;
2020-10-12 14:00:00;615,40 ;511,70 ;99,30 ;25,03 ;831,08 ;58,56 ;17,74 ;;
2020-10-12 14:15:00;711,87 ;511,87 ;148,53 ;25,28 ;830,69 ;58,18 ;24,01 ;;
2020-10-12 14:30:00;1052,60 ;828,70 ;127,40 ;26,52 ;830,57 ;53,42 ;27,33 ;;
2020-10-12 14:45:00;883,90 ;735,10 ;105,50 ;26,13 ;830,42 ;52,51 ;25,30 ;;
2020-10-12 15:00:00;1047,60 ;896,80 ;124,10 ;26,30 ;830,17 ;51,89 ;24,91 ;;
2020-10-12 15:15:00;1004,10 ;909,40 ;120,90 ;26,55 ;829,86 ;52,56 ;25,09 ;;
2020-10-12 15:30:00;766,40 ;728,80 ;109,13 ;26,47 ;829,75 ;53,28 ;21,34 ;;
2020-10-12 15:45:00;729,40 ;735,10 ;90,20 ;26,34 ;829,62 ;52,10 ;16,66 ;;
2020-10-12 16:00:00;382,10 ;186,80 ;149,60 ;25,56 ;829,50 ;55,61 ;8,78 ;;
2020-10-12 16:15:00;599,20 ;560,20 ;138,70 ;25,74 ;829,42 ;55,35 ;14,15 ;;
2020-10-12 16:30:00;597,20 ;627,50 ;114,90 ;26,48 ;829,30 ;52,96 ;14,77 ;;
2020-10-12 16:45:00;301,00 ;240,47 ;124,33 ;25,72 ;829,17 ;52,92 ;8,47 ;;
2020-10-12 17:00:00;251,40 ;152,70 ;145,10 ;24,91 ;829,30 ;55,04 ;6,36 ;;
2020-10-12 17:15:00;161,00 ;72,50 ;107,50 ;24,96 ;829,22 ;54,54 ;5,18 ;;
2020-10-12 17:30:00;181,20 ;93,20 ;118,20 ;24,85 ;829,13 ;54,97 ;4,25 ;;
2020-10-12 17:45:00;102,30 ;84,70 ;70,60 ;24,30 ;829,28 ;56,10 ;2,38 ;;
2020-10-12 18:00:00;59,90 ;32,90 ;40,50 ;23,94 ;829,40 ;56,85 ;1,61 ;;
2020-10-12 18:15:00;37,60 ;6,60 ;24,60 ;23,85 ;829,40 ;57,14 ;0,97 ;;
2020-10-12 18:30:00;19,40 ;3,00 ;10,67 ;23,80 ;829,51 ;57,51 ;0,44 ;;
2020-10-12 18:45:00;3,80 ;1,00 ;0,90 ;23,74 ;829,68 ;58,48 ;0,03 ;;
2020-10-12 19:00:00;0,00 ;0,00 ;0,00 ;23,16 ;829,73 ;61,17 ;0,00 ;;
2020-10-12 19:15:00;0,00 ;0,00 ;0,00 ;22,90 ;829,96 ;62,51 ;0,00 ;;
2020-10-12 19:30:00;0,00 ;0,00 ;0,00 ;22,88 ;829,95 ;62,41 ;0,00 ;;
2020-10-12 19:45:00;0,00 ;0,00 ;0,00 ;23,23 ;830,02 ;60,11 ;0,00 ;;
2020-10-12 20:00:00;0,00 ;0,00 ;0,00 ;23,27 ;830,26 ;59,42 ;0,00 ;;
2020-10-12 20:15:00;0,00 ;0,00 ;0,00 ;23,02 ;830,32 ;61,55 ;0,00 ;;
2020-10-12 20:30:00;0,00 ;0,00 ;0,00 ;23,03 ;830,55 ;61,59 ;0,00 ;;
2020-10-12 20:45:00;0,00 ;0,00 ;0,00 ;22,79 ;830,76 ;62,16 ;0,00 ;;
2020-10-12 21:00:00;0,00 ;0,00 ;0,00 ;22,66 ;830,93 ;62,52 ;0,00 ;;
2020-10-12 21:15:00;0,00 ;0,00 ;0,00 ;22,58 ;831,08 ;62,47 ;0,00 ;;
2020-10-12 21:30:00;0,00 ;0,00 ;0,00 ;22,53 ;831,13 ;61,72 ;0,00 ;;
2020-10-12 21:45:00;0,00 ;0,00 ;0,00 ;22,31 ;831,20 ;60,91 ;0,00 ;;
2020-10-12 22:00:00;0,00 ;0,00 ;0,00 ;22,38 ;831,53 ;60,47 ;0,00 ;;
2020-10-12 22:15:00;0,00 ;0,00 ;0,00 ;22,26 ;831,76 ;61,64 ;0,00 ;;
2020-10-12 22:30:00;0,00 ;0,00 ;0,00 ;21,99 ;831,70 ;64,15 ;0,00 ;;
2020-10-12 22:45:00;0,00 ;0,00 ;0,00 ;21,83 ;831,68 ;64,13 ;0,00 ;;
2020-10-12 23:00:00;0,00 ;0,00 ;0,00 ;21,61 ;831,71 ;65,05 ;0,00 ;;
2020-10-12 23:15:00;0,00 ;0,00 ;0,00 ;21,56 ;831,88 ;64,84 ;0,00 ;;
2020-10-12 23:30:00;0,00 ;0,00 ;0,00 ;21,64 ;831,83 ;64,46 ;0,00 ;;
2020-10-12 23:45:00;0,00 ;0,00 ;0,00 ;21,46 ;831,84 ;65,82 ;0,00 ;;
2020-10-13 00:00:00;0,00 ;0,00 ;0,00 ;21,33 ;831,87 ;66,60 ;0,00 ;;
2020-10-13 00:15:00;0,00 ;0,00 ;0,00 ;21,24 ;831,67 ;67,01 ;0,00 ;;
2020-10-13 00:30:00;0,00 ;0,00 ;0,00 ;21,22 ;831,50 ;66,72 ;0,00 ;;
2020-10-13 00:45:00;0,00 ;0,00 ;0,00 ;21,20 ;831,50 ;66,63 ;0,00 ;;
2020-10-13 01:00:00;0,00 ;0,00 ;0,00 ;21,19 ;831,56 ;66,69 ;0,00 ;;
2020-10-13 01:15:00;0,00 ;0,00 ;0,00 ;21,20 ;831,77 ;66,12 ;0,00 ;;
2020-10-13 01:30:00;0,00 ;0,00 ;0,00 ;21,28 ;831,76 ;65,61 ;0,00 ;;
2020-10-13 01:45:00;0,00 ;0,00 ;0,00 ;21,24 ;831,74 ;65,68 ;0,00 ;;
2020-10-13 02:00:00;0,00 ;0,00 ;0,00 ;21,23 ;831,77 ;65,43 ;0,00 ;;
2020-10-13 02:15:00;0,00 ;0,00 ;0,00 ;21,37 ;831,70 ;64,54 ;0,00 ;;
2020-10-13 02:30:00;0,00 ;0,00 ;0,00 ;21,30 ;831,57 ;64,97 ;0,00 ;;
2020-10-13 02:45:00;0,00 ;0,00 ;0,00 ;21,23 ;831,43 ;65,67 ;0,00 ;;
2020-10-13 03:00:00;0,00 ;0,00 ;0,00 ;21,10 ;831,47 ;66,47 ;0,00 ;;
2020-10-13 03:15:00;0,00 ;0,00 ;0,00 ;20,99 ;831,31 ;66,93 ;0,00 ;;
2020-10-13 03:30:00;0,00 ;0,00 ;0,00 ;20,74 ;831,25 ;68,48 ;0,00 ;;
2020-10-13 03:45:00;0,00 ;0,00 ;0,00 ;20,34 ;831,27 ;70,69 ;0,00 ;;
2020-10-13 04:00:00;0,00 ;0,00 ;0,00 ;20,27 ;831,20 ;70,76 ;0,00 ;;
2020-10-13 04:15:00;0,00 ;0,00 ;0,00 ;20,13 ;831,20 ;71,34 ;0,00 ;;
2020-10-13 04:30:00;0,00 ;0,00 ;0,00 ;20,05 ;831,25 ;71,81 ;0,00 ;;
2020-10-13 04:45:00;0,00 ;0,00 ;0,00 ;20,10 ;831,12 ;71,76 ;0,00 ;;
2020-10-13 05:00:00;0,00 ;0,00 ;0,00 ;20,34 ;831,20 ;70,09 ;0,00 ;;
2020-10-13 05:15:00;0,00 ;0,00 ;0,00 ;20,46 ;831,20 ;68,64 ;0,00 ;;
2020-10-13 05:30:00;0,00 ;0,00 ;0,00 ;20,19 ;831,35 ;69,72 ;0,00 ;;
2020-10-13 05:45:00;0,00 ;0,00 ;0,00 ;19,76 ;831,42 ;72,67 ;0,00 ;;
2020-10-13 06:00:00;0,00 ;0,00 ;0,00 ;19,67 ;831,50 ;72,54 ;0,00 ;;
2020-10-13 06:15:00;0,00 ;0,00 ;0,00 ;19,85 ;831,63 ;72,18 ;0,00 ;;
